province;red;green;blue;x;x
5961;70;6;13;UNUSED;x
5962;149;182;108;UNUSED;x
5963;133;134;68;UNUSED;x
5964;217;227;78;UNUSED;x
5965;246;202;213;UNUSED;x
5966;188;158;140;UNUSED;x
5967;254;87;63;UNUSED;x
5968;49;106;149;UNUSED;x
5969;62;195;240;UNUSED;x
5970;229;72;178;UNUSED;x
5971;180;65;200;UNUSED;x
5972;244;73;102;UNUSED;x
5973;80;153;131;UNUSED;x
5974;8;226;238;UNUSED;x
5975;45;65;74;UNUSED;x
5976;2;2;55;UNUSED;x
5977;2;2;56;UNUSED;x
5978;2;2;57;UNUSED;x
5979;2;2;58;UNUSED;x
5980;2;2;59;UNUSED;x
5981;2;2;70;UNUSED;x
5982;2;2;71;UNUSED;x
5983;2;2;72;UNUSED;x
5984;2;2;73;UNUSED;x
5985;2;2;74;UNUSED;x
5986;2;2;75;UNUSED;x
5987;2;2;76;UNUSED;x
5988;2;2;77;UNUSED;x
5989;2;2;78;UNUSED;x
5990;2;2;79;UNUSED;x
5991;2;2;80;UNUSED;x
5992;2;2;81;UNUSED;x
5993;2;2;82;UNUSED;x
5994;2;2;83;UNUSED;x
5995;2;2;84;UNUSED;x
5996;2;2;85;UNUSED;x
5997;2;2;86;UNUSED;x
5998;2;2;87;UNUSED;x
5999;2;2;88;UNUSED;x
6000;2;2;89;UNUSED;x
6001;2;2;90;Khenifra;x
6002;2;2;91;Imtgheren;x
6003;2;2;92;Guelmim;x
6004;2;2;93;Khemisset;x
6005;2;2;94;Mazagan;x
6006;2;2;95;Taza;x
6007;2;2;96;Debdou;x
6008;2;2;97;Al Hoceima;x
6009;2;2;98;Ain Mahdi;x
6010;2;2;99;Ain Sefra;x
6011;2;2;100;Djelfa;x
6012;2;2;101;Gabès;x
6013;2;2;102;Sétif;x
6014;2;2;103;Tizi Ouzou;x
6015;2;2;104;Cherchel;x
6016;2;2;105;Souk;x
6017;2;2;106;Skikda;x
6018;2;2;107;Frenda;x
6019;2;2;108;Al-Dahna;x
6020;2;2;109;Béja;x
6021;2;2;110;Qena;x
6022;2;2;111;Zaghouan;x
6023;2;2;112;Ibb;x
6024;2;2;113;Fadhli;x
6025;2;2;114;Ahwar;x
6026;2;2;115;Qaydun;x
6027;2;2;116;Rustaq;x
6028;2;2;117;Western Siberia;x
6029;2;2;118;Al-Ula;x
6030;2;2;119;Rabigh;x
6031;2;2;120;Abha;x
6032;2;2;121;Western Siberia;x
6033;2;2;122;Al-Salman;x
6034;2;2;123;Al-Hudaydah;x
6035;2;2;124;Amran;x
6036;2;2;125;Dawawida;x
6037;2;2;126;Sellab;x
6038;2;2;127;Unaizah;x
6039;2;2;128;Lahij;x
6040;2;2;129;Al Bayda;x
6041;2;2;130;Dawadmi;x
6042;2;2;131;Afif;x
6043;2;2;132;Harrat Khaybar;x
6044;2;2;133;Qalhat;x
6045;2;2;134;Hadendoa;x
6046;2;2;135;Western Siberia;x
6047;2;2;136;Western Siberia;x
6048;2;2;137;Selima;x
6049;2;2;138;Kerma;x
6050;2;2;139;Abu Hamad;x
6051;2;2;140;Amarar;x
6052;2;2;141;Adarama;x
6053;2;2;142;Rufaa;x
6054;2;2;143;Ed Dueim;x
6055;2;2;144;Fashoda;x
6056;2;2;145;Malakal;x
6057;2;2;146;Bentiu;x
6058;2;2;147;Dinka;x
6059;2;2;148;Gondokoro;x
6060;2;2;149;Dilling;x
6061;2;2;150;Soderi;x
6062;2;2;151;Nyala;x
6063;2;2;152;Ain Farah;x
6064;2;2;153;Batha;x
6065;2;2;154;Sila;x
6066;2;2;155;Melfi;x
6067;2;2;156;Ad-Damazin;x
6068;2;2;157;Doka;x
6069;2;2;158;Kurmuk;x
6070;2;2;159;Sinjah;x
6071;2;2;160;Dinder;x
6072;2;2;161;Sahra an Nubyah;x
6073;2;2;162;Sahra an Nubyah;x
6074;2;2;163;Sahra an Nubyah;x
6075;2;2;164;Dolow;x
6076;2;2;165;Gerloguby;x
6077;2;2;166;Kololo;x
6078;2;2;167;Sharkha;x
6079;2;2;168;Guna;x
6080;2;2;169;Shinile;x
6081;2;2;170;Gewane;x
6082;2;2;171;Ethiopian Highlands;x
6083;2;2;172;Ambo;x
6084;2;2;173;Birhan;x
6085;2;2;174;Begi;x
6086;2;2;175;Western Siberia;x
6087;2;2;176;Maji;x
6088;2;2;177;Omo;x
6089;2;2;178;Ethiopian Highlands;x
6090;2;2;179;Hirmata;x
6091;2;2;180;Afar;x
6092;2;2;181;Dallol;x
6093;2;2;182;Gubba;x
6094;2;2;183;Dancaz;x
6095;2;2;184;Himora;x
6096;2;2;185;Metema;x
6097;2;2;186;Borena;x
6098;2;2;187;Moyale;x
6099;2;2;188;Wasal;x
6100;2;2;189;Ethiopian Highlands;x
6101;2;2;190;Ethiopian Highlands;x
6102;2;2;191;Goba;x
6103;2;2;192;Tepi;x
6104;2;2;193;Mille;x
6105;2;2;194;Nak'fa;x
6106;2;2;195;Barentu;x
6107;2;2;196;Eritrean Highlands;x
6108;2;2;197;Zula;x
6109;2;2;198;Edd;x
6110;2;2;199;Taleex;x
6111;2;2;200;Karkaar Mountains;x
6112;2;2;201;Karkaar Mountains;x
6113;2;2;202;Karkaar Mountains;x
6114;2;2;203;Badhan;x
6115;2;2;204;Alula;x
6116;2;2;205;Eyl;x
6117;2;2;206;Buloburde;x
6118;2;2;207;Cadale;x
6119;2;2;208;Ceeldhere;x
6120;2;2;209;Jariban;x
6121;2;2;210;Kambooni;x
6122;2;2;211;Baidoa;x
6123;2;2;212;Dahlak;x
6124;2;2;213;Kelafo;x
6125;2;2;214;Oda Roba;x
6126;2;2;215;Limey;x
6127;2;2;216;Mendebo;x
6128;2;2;217;Guji;x
6129;2;2;218;Konso;x
6130;2;2;219;Dawro;x
6131;2;2;220;Gamo;x
6132;2;2;221;Shilabo;x
6133;2;2;222;Jinka;x
6134;2;2;223;Basketo;x
6135;2;2;224;Beroroha;x
6136;2;2;225;Vakinankaratra;x
6137;2;2;226;Bongolava;x
6138;2;2;227;Betsiboka;x
6139;2;2;228;Sihanaka;x
6140;2;2;229;Analanjirofo;x
6141;2;2;230;Mahanoro;x
6142;2;2;231;Antandroy;x
6143;2;2;232;Angavo Escarpment;x
6144;2;2;233;Mandera;x
6145;2;2;234;Wajir;x
6146;2;2;235;Dif;x
6147;2;2;236;Garissa;x
6148;2;2;237;Kilifi;x
6149;2;2;238;Galana;x
6150;2;2;239;Western Siberia;x
6151;2;2;240;Eastern Siberia;x
6152;2;2;241;Pemba;x
6153;2;2;242;Ironstone Plateau;x
6154;2;2;243;Eastern Siberia;x
6155;2;2;244;Baringo;x
6156;2;2;245;Chalbi;x
6157;2;2;246;Marsabit;x
6158;2;2;247;Sibiloi;x
6159;2;2;248;Kakuma;x
6160;2;2;249;Eastern Siberia;x
6161;2;2;250;Mafia;x
6162;2;1;2;Maralal;x
6163;2;3;2;Ural Mountains;x
6164;2;4;2;Ural Mountains;x
6165;2;5;2;Ural Mountains;x
6166;2;6;2;Novaya Zemlya;x
6167;2;7;2;Armenian Highlands;x
6168;2;8;2;Armenian Highlands;x
6169;2;9;2;Makamba;x
6170;2;10;2;Armenian Highlands;x
6171;2;11;2;Armenian Highlands;x
6172;2;12;2;Teso;x
6173;2;13;2;Karamoja;x
6174;2;14;2;Acholi;x
6175;2;15;2;Bulemeezi;x
6176;2;16;2;Tooro;x
6177;2;17;2;Masaka;x
6178;2;18;2;Kigezi;x
6179;2;19;2;Biharamulo;x
6180;2;20;2;Buhonga;x
6181;2;21;2;Gisaka;x
6182;2;22;2;Muhazi;x
6183;2;23;2;Nafplion;x
6184;2;24;2;Methoni;x
6185;2;25;2;Zakynthos;x
6186;2;26;2;Mechelen;x
6187;2;27;2;Porto Ercole;x
6188;2;28;2;Turnhout;x
6189;2;29;2;Dole;x
6190;2;30;2;Longwy;x
6191;2;31;2;Clermont;x
6192;2;32;2;Chalkidiki;x
6193;2;33;2;Beauvais;x
6194;2;34;2;Évreux;x
6195;2;35;2;Auge;x
6196;2;36;2;Marseille;x
6197;2;37;2;Sancerrois;x
6198;2;38;2;Melun;x
6199;2;39;2;Porrentruy;x
6200;2;40;2;Ligonha;x
6201;2;41;2;Zomba;x
6202;2;42;2;Doa;x
6203;2;43;2;Lilongwe;x
6204;2;44;2;Chipata;x
6205;2;45;2;Taurus Mountains;x
6206;2;46;2;Chedzugwe;x
6207;2;47;2;Barwe;x
6208;2;48;2;Maungwe;x
6209;2;49;2;Ndau;x
6210;2;50;2;Pungwe;x
6211;2;51;2;Elburz;x
6212;2;52;2;Umfuli;x
6213;2;53;2;Bikita;x
6214;2;54;2;Gwanda;x
6215;2;55;2;Danangombe;x
6216;2;56;2;Taurus Mountains;x
6217;2;57;2;Zagros;x
6218;2;58;2;Xai-Xai;x
6219;2;59;2;Pontic Mountains;x
6220;2;60;2;Pontic Mountains;x
6221;2;61;2;Kafulwe;x
6222;2;62;2;Himalaya;x
6223;2;63;2;Himalaya;x
6224;2;64;2;Himalaya;x
6225;2;65;2;Himalaya;x
6226;2;66;2;Himalaya;x
6227;2;67;2;Luvale;x
6228;2;68;2;Ankoro;x
6229;2;69;2;Kabambare;x
6230;2;70;2;Jaga Calanda;x
6231;2;71;2;Nkayi;x
6232;2;72;2;Luozi;x
6233;2;73;2;Kwilu;x
6234;2;74;2;Nsundi;x
6235;2;75;2;Nsonso;x
6236;2;76;2;Tshikapa;x
6237;2;77;2;Luputa;x
6238;2;78;2;Bahunde;x
6239;2;79;2;Bushi;x
6240;2;80;2;Nande;x
6241;2;81;2;Lendu;x
6242;2;82;2;Libolo;x
6243;2;83;2;Lucala;x
6244;2;84;2;Hungo;x
6245;2;85;2;Mukatu;x
6246;2;86;2;Kiova;x
6247;2;87;2;Bembe;x
6248;2;88;2;Sines;x
6249;2;89;2;Vila Real;x
6250;2;90;2;Leiria;x
6251;2;91;2;Terceira;x
6252;2;92;2;Guarda;x
6253;2;93;2;Bütow;x
6254;2;94;2;Kezlev;x
6255;2;95;2;Solkhat;x
6256;2;96;2;Cerco;x
6257;2;97;2;Gorée;x
6258;2;98;2;Waalo;x
6259;2;99;2;Kaffrine;x
6260;2;100;2;Saluum;x
6261;2;101;2;Banjul;x
6262;2;102;2;Sédhiou;x
6263;2;103;2;Ziguinchor;x
6264;2;104;2;Bissau;x
6265;2;105;2;Boké;x
6266;2;106;2;Janjanbureh;x
6267;2;107;2;Conakry;x
6268;2;108;2;Kindia;x
6269;2;109;2;Temne;x
6270;2;110;2;Mattru;x
6271;2;111;2;Sassandra;x
6272;2;112;2;Labé;x
6273;2;113;2;Bamako;x
6274;2;114;2;Wassulu;x
6275;2;115;2;Niono;x
6276;2;116;2;Baule;x
6277;2;117;2;Sanwi;x
6278;2;118;2;Aowin;x
6279;2;119;2;Sekondi;x
6280;2;120;2;Mankessim;x
6281;2;121;2;Winneba;x
6282;2;122;2;Akwawu;x
6283;2;123;2;Gonja;x
6284;2;124;2;Wa;x
6285;2;125;2;Atakpamé;x
6286;2;126;2;Notse;x
6287;2;127;2;Agbodrafo;x
6288;2;128;2;Kwahu;x
6289;2;129;2;Nikki;x
6290;2;130;2;Kouandé;x
6291;2;131;2;Djougou;x
6292;2;132;2;Anago;x
6293;2;133;2;Pategi;x
6294;2;134;2;Okeho;x
6295;2;135;2;Èkó;x
6296;2;136;2;Mauretanian Coast;x
6297;2;137;2;Maradi;x
6298;2;138;2;Sokoto;x
6299;2;139;2;Gummi;x
6300;2;140;2;Bichi;x
6301;2;141;2;Goure;x
6302;2;142;2;Yan Doto;x
6303;2;143;2;Zuba;x
6304;2;144;2;Mokwa;x
6305;2;145;2;Ningi;x
6306;2;146;2;Karshi;x
6307;2;147;2;Jalingo;x
6308;2;148;2;Kukawa;x
6309;2;149;2;Dikwa;x
6310;2;150;2;Massaguet;x
6311;2;151;2;Bol;x
6312;2;152;2;Jibu;x
6313;2;153;2;Tiv;x
6314;2;154;2;Egba;x
6315;2;155;2;Ilorin;x
6316;2;156;2;Lokoja;x
6317;2;157;2;Ekiti;x
6318;2;158;2;Owo;x
6319;2;159;2;Itsekiri;x
6320;2;160;2;Sapele;x
6321;2;161;2;Nembe;x
6322;2;162;2;Asaba;x
6323;2;163;2;Imo;x
6324;2;164;2;Ngwa;x
6325;2;165;2;Igbo-Ukwu;x
6326;2;166;2;Ogui;x
6327;2;167;2;Idoma;x
6328;2;168;2;Toto;x
6329;2;169;2;Ezza;x
6330;110;34;38;Arochukwu;x
6331;77;130;84;Fumban;x
6332;110;95;61;Nkongsamba;x
6333;103;32;89;Ambozes;x
6334;42;80;99;Bata;x
6335;157;62;96;Day Truong Son;x
6336;39;105;34;Day Truong Son;x
6337;76;182;160;Oualata;x
6338;171;99;79;Aoudaghost;x
6339;33;130;246;Tidjikja;x
6340;158;64;34;Ascension Island;x
6341;199;185;44;Boutilimit;x
6342;119;72;192;Nuwaksut;x
6343;99;186;146;Western Siberia;x
6344;179;152;157;Ouadane;x
6345;126;125;179;Idjil;x
6346;240;129;94;Zouerat;x
6347;100;66;184;Tamanrasset;x
6348;179;189;108;Zagros;x
6349;86;120;80;Kopet Dag;x
6350;120;4;164;Kopet Dag;x
6351;203;103;38;Akwapim-Togo Ranges;x
6352;110;47;6;Elburz;x
6353;99;122;135;Himalaya;x
6354;214;13;25;Emonti;x
6355;29;64;24;Ibhayi;x
6356;13;39;58;Knysna;x
6357;158;112;133;Stellenbosch;x
6358;223;193;28;Winterhoek;x
6359;190;115;51;Matzikama;x
6360;140;118;94;Hengduan Mountains;x
6361;95;146;106;Qilian Mountains;x
6362;66;10;70;Komani;x
6363;20;76;74;Tomar;x
6364;73;146;134;Yafren;x
6365;180;36;36;Yangtze;x
6366;135;130;154;Yangtze;x
6367;69;121;72;Mekong;x
6368;110;109;50;Ganges;x
6369;201;91;36;Ganges;x
6370;210;123;218;Danube;x
6371;199;101;103;Danube;x
6372;89;113;155;Danube;x
6373;72;136;119;Thouars;x
6374;92;56;36;Gap;x
6375;156;133;87;Castellane;x
6376;147;130;180;Châtillon;x
6377;34;135;40;Autun;x
6378;132;51;73;Cornouaille;x
6379;128;123;81;Mayenne;x
6380;69;91;251;Vendôme;x
6381;162;168;139;Nimes;x
6382;215;180;88;Avranches;x
6383;94;156;176;Dieppe;x
6384;242;182;242;Bayeux;x
6385;67;36;72;Guernsey;x
6386;59;87;92;Evaux;x
6387;199;247;88;Beaujeu;x
6388;175;141;79;Auxerre;x
6389;220;124;81;Saint-Pol;x
6390;193;75;22;Châlons;x
6391;133;51;144;Joinville;x
6392;78;161;95;Châteauroux;x
6393;97;97;12;La Trémouille;x
6394;108;68;105;Mirande;x
6395;226;87;87;Draguignan;x
6396;124;124;176;Laon;x
6397;188;162;118;Harcourt;x
6398;172;108;39;Fougères;x
6399;60;180;86;Seine;x
6400;130;175;184;Zambezi;x
6401;90;83;53;Thames;x
6402;54;218;209;Dnieper;x
6403;121;104;221;Oreshek;x
6404;201;180;89;Koporye;x
6405;91;168;96;Ponthieu;x
6406;201;146;123;Saint-Omer;x
6407;2;247;2;Puisaye;x
6408;2;248;2;Châtellerault;x
6409;2;249;2;Rochefort;x
6410;2;250;2;Loches;x
6411;2;251;2;Chinon;x
6412;2;252;2;Soest;x
6413;2;253;2;Elbing;x
6414;2;254;2;Bilbeis;x
6415;2;255;2;El Mahalla;x
6416;1;2;2;Tanta;x
6417;3;2;2;Qalyubia;x
6418;4;2;2;Giza;x
6419;5;2;2;Shubra Khit;x
6420;6;2;2;Beni Suef;x
6421;7;2;2;Icaria;x
6422;8;2;2;Karpathos;x
6423;9;2;2;Thasos;x
6424;10;2;2;Sitia;x
6425;11;2;2;Phocaea;x
6426;12;2;2;Lamia;x
6427;13;2;2;Herefordshire;x
6428;14;2;2;West Sussex;x
6429;15;2;2;Buckinghamshire;x
6430;16;2;2;Liverpool;x
6431;17;2;2;Worcestershire;x
6432;18;2;2;Ancenis;x
6433;19;2;2;Penthièvre;x
6434;20;2;2;Bas-Vannetais;x
6435;21;2;2;Guérande;x
6436;22;2;2;Redon;x
6437;23;2;2;Vestfold;x
6438;24;2;2;Paphos;x
6439;26;2;2;Pukë;x
6440;27;2;2;Richmond;x
6441;28;2;2;Bodrum;x
6442;29;2;2;Figueira da Foz;x
6443;30;2;2;Portimão;x
6444;31;2;2;Albufeira;x
6445;32;2;2;Castro Verde;x
6446;33;2;2;Abrantes;x
6447;34;2;2;Coruche;x
6448;35;2;2;Chaves;x
6449;36;2;2;Senj;x
6450;37;2;2;Vukovar;x
6451;38;2;2;Pakrac;x
6452;39;2;2;Sisak;x
6453;40;2;2;Biella;x
6454;41;2;2;Chemaia;x
6455;42;2;2;Chichaoua;x
6456;43;2;2;Settat;x
6457;44;2;2;Larache;x
6458;45;2;2;Azemmour;x
6459;46;2;2;Adrar;x
6460;47;2;2;Erg Chech;x
6461;48;2;2;Dar Hamid;x
6462;49;2;2;Lake Skadar;x
6463;50;2;2;Maule;x
6464;51;2;2;Southern Andes;x
6465;52;2;2;Chilecito;x
6466;53;2;2;Northern Andes;x
6467;54;2;2;Tartagal;x
6468;55;2;2;Camiri;x
6469;61;87;59;Central Andes;x
6470;170;107;110;Central Andes;x
6471;199;129;175;Machu Picchu;x
6472;114;98;138;Atalaya;x
6473;124;108;148;Central Andes;x
6474;134;118;158;Omasuyos;x
6475;142;68;117;Lupaca;x
6476;152;78;127;Tacna;x
6477;91;158;136;Parinacochas;x
6478;126;200;138;Raqch'i;x
6479;116;190;128;Pasco;x
6480;114;102;245;Pukyu;x
6481;124;112;235;Ica;x
6482;221;174;30;Western Siberia;x
6483;211;164;40;Loja;x
6484;222;80;182;Manabí;x
6485;212;70;172;Puruhá;x
6486;163;144;183;Bahía Blanca;x
6487;173;154;193;Yolombó;x
6488;168;196;54;Ayacucho;x
6489;178;206;64;Upper Maroni;x
6490;178;190;46;Girón;x
6491;223;104;10;Northern Andes;x
6492;185;54;130;Buscajas;x
6493;175;64;120;Sogamoso;x
6494;165;74;110;Guatavita;x
6495;115;106;74;Ollantaytambo;x
6496;125;116;84;Vilcabamba;x
6497;144;63;115;Tipón;x
6498;116;111;62;Pucará;x
6499;104;29;100;Acora;x
6500;63;124;94;Huancané;x
6501;167;135;84;Guaqui;x
6502;125;67;62;Llallawa;x
6503;90;2;2;Salar de Uyuni;x
6504;91;2;2;Caquiaviri;x
6505;92;2;2;Aiquile;x
6506;93;2;2;Caranga;x
6507;94;2;2;Zambia;x
6508;95;2;2;Isla de la Juventud;x
6509;96;2;2;Sancti Spíritus;x
6510;97;2;2;Saint Elizabeth;x
6511;98;2;2;Cayman Islands;x
6512;99;2;2;San Germán;x
6513;100;2;2;Saint Croix;x
6514;101;2;2;Anguilla;x
6515;102;2;2;Grenada;x
6516;103;2;2;Tobago;x
6517;104;2;2;Margarita;x
6518;105;2;2;Aruba;x
6519;106;2;2;Bonaire;x
6520;107;2;2;Saint Barthélemy;x
6521;108;2;2;Sint Eustatius;x
6522;109;2;2;Hoshiarpur;x
6523;110;2;2;Bathinda;x
6524;111;2;2;Gurdaspur;x
6525;112;2;2;Sarwat;x
6526;113;2;2;Kurukshetra;x
6527;114;2;2;Sangrur;x
6528;115;2;2;Ropar;x
6529;116;2;2;Hisar;x
6530;117;2;2;Bhiwani;x
6531;118;2;2;Hafizabad;x
6532;119;2;2;Khudabad;x
6533;120;2;2;Larkana;x
6534;121;2;2;Ghotki;x
6535;122;2;2;Khanger;x
6536;123;2;2;Chenab;x
6537;124;2;2;Taunsa;x
6538;125;2;2;Rojhanwali;x
6539;126;2;2;Pali;x
6540;127;2;2;Sirohi;x
6541;128;2;2;Jambusar;x
6542;129;2;2;Palghar;x
6543;130;2;2;Anand;x
6544;131;2;2;Godhra;x
6545;132;2;2;Modasa;x
6546;133;2;2;Nadiad;x
6547;134;2;2;Dholera;x
6548;135;2;2;Karimnagar;x
6549;136;2;2;Nirmal;x
6550;137;2;2;Jagtial;x
6551;138;2;2;Sangli;x
6552;139;2;2;Pandharpur;x
6553;140;2;2;Bhir;x
6554;141;2;2;Yavatmal;x
6555;142;2;2;Bagalkot;x
6556;143;2;2;Jinotega;x
6557;144;2;2;San Carlos;x
6558;145;2;2;Ah Kin Chel;x
6559;146;2;2;Chichén Itzá;x
6560;147;2;2;Yucatán;x
6561;148;2;2;Tabasco;x
6562;149;2;2;Iztapa;x
6563;150;2;2;Garifuna;x
6564;151;2;2;Sierra de las Minas;x
6565;152;2;2;Sierra Madre;x
6566;153;2;2;Ocós;x
6567;154;2;2;Tlaxiaco;x
6568;155;2;2;Soteapan;x
6569;156;2;2;Cuahuacan;x
6570;157;2;2;Cempoala;x
6571;158;2;2;Huexotzinco;x
6572;159;2;2;Chalco;x
6573;160;2;2;Sierra Madre;x
6574;161;2;2;Sierra Nevada;x
6575;162;2;2;Sierra Madre;x
6576;163;2;2;Tepecoacuilco;x
6577;164;2;2;Taximaroa;x
6578;165;2;2;Tuxpan;x
6579;166;2;2;Puruándiro;x
6580;167;2;2;Uruapan;x
6581;168;2;2;Tonallan;x
6582;169;2;2;Indé;x
6583;170;2;2;Otomi;x
6584;171;2;2;Sierra Madre;x
6585;172;2;2;Tecuexe;x
6586;173;2;2;Sierra Madre;x
6587;174;2;2;Mapastepec;x
6588;175;2;2;Lake Cuitzeo;x
6589;176;2;2;Lake Pátzcuaro;x
6590;177;2;2;Angamuco;x
6591;178;2;2;Cutzallan;x
6592;179;2;2;Amollan;x
6593;180;2;2;Tomatlan;x
6594;181;2;2;Petén Itzá;x
6595;182;2;2;Lower Mississippi;x
6596;183;2;2;Middle Mississippi;x
6597;184;2;2;Upper Mississippi;x
6598;185;2;2;Tocobaga;x
6599;186;2;2;Ute;x
6600;187;2;2;Sierra de San Gabriel;x
6601;188;2;2;Cascades;x
6602;189;2;2;San Angelo;x
6603;190;2;2;The Carpathians;x
6604;191;2;2;Paumanok;x
6605;192;2;2;Sewapois;x
6606;193;2;2;South Susquehanna;x
6607;194;2;2;Lake George;x
6608;195;2;2;Lake Winnipesaukee;x
6609;196;2;2;North Cherokee;x
6610;197;2;2;Caucasus;x
6611;198;2;2;Kadohadacho;x
6612;199;2;2;Ouachita;x
6613;200;2;2;Spiro;x
6614;201;2;2;The Carpathians;x
6615;202;2;2;Chiaha;x
6616;203;2;2;Caucasus;x
6617;204;2;2;Satapo;x
6618;205;2;2;Kasihta;x
6619;206;2;2;Cambria;x
6620;207;2;2;Saint-Pierre and Miquelon;x
6621;208;2;2;Lake Saint-Jean;x
6622;209;2;2;Red Deer Lake;x
6623;210;2;2;Lake of the Woods;x
6624;211;2;2;Leech Lake;x
6625;212;2;2;Chonnonton;x
6626;213;2;2;St. Lawrence River;x
6627;214;2;2;Po;x
6628;215;2;2;Lower Rhine;x
6629;216;2;2;Middle Rhine;x
6630;217;2;2;South Sandwich Islands;x
6631;218;2;2;Lower Elbe;x
6632;219;2;2;Upper Elbe;x
6633;220;2;2;Vistula;x
6634;221;2;2;Upper Amazon;x
6635;222;2;2;Lower Amazon;x
6636;223;2;2;Upper Río de la Plata;x
6637;224;2;2;Lower Río de la Plata;x
6638;225;2;2;Zhongdian;x
6639;226;2;2;Bathang;x
6640;227;2;2;Yao'an;x
6641;228;2;2;Chuxiong;x
6642;229;2;2;Ross;x
6643;230;2;2;Moray;x
6644;231;2;2;Berwickshire;x
6645;232;2;2;Caithness;x
6646;233;2;2;Gunsan;x
6647;234;2;2;Dangjin;x
6648;235;2;2;Mungyeong;x
6649;236;2;2;Namwon;x
6650;247;2;2;Huangshi;x
6651;248;2;2;Xianning;x
6652;249;2;2;Honghu;x
6653;250;2;2;Xiaogan;x
6654;251;2;2;Hong'an;x
6655;252;2;2;Yueyang;x
6656;253;2;2;Jishou;x
6657;254;2;2;Loudi;x
6658;255;2;2;Xiangtan;x
6659;25;2;2;Zhuzhou;x
6660;169;15;15;Shizhu;x
6661;15;169;15;Jingdezhen;x
6662;15;15;169;Dexing;x
6663;130;30;30;Yingtan;x
6664;30;130;30;Pingxiang;x
6665;30;130;130;Yichun;x
6666;130;130;30;Gao'an;x
6667;130;30;130;Ningzhou;x
6668;3;3;9;Pengze;x
6669;3;3;10;Longnan;x
6670;3;3;11;Jiujiang;x
6671;3;3;12;Putian;x
6672;3;3;13;Huzhou;x
6673;3;3;14;Yuyao;x
6674;3;3;15;Sanmen;x
6675;3;3;16;Yueqing;x
6676;3;3;17;Pingyang;x
6677;3;3;18;Longquan;x
6678;3;3;19;Sanming;x
6679;3;3;20;Chumen;x
6680;3;3;21;Ninghai;x
6681;3;3;22;Fuyang;x
6682;3;3;23;Shengxian;x
6683;3;3;24;Jiande;x
6684;3;3;25;Wuyishan;x
6685;3;3;26;Qidong;x
6686;3;3;27;Rugao;x
6687;3;3;28;Dongtai;x
6688;3;3;29;Funing;x
6689;3;3;30;Xinghua;x
6690;3;3;31;Lishui;x
6691;3;3;32;Changzhou;x
6692;3;3;33;Changshu;x
6693;3;3;34;Chongming;x
6694;3;3;35;Pudong;x
6695;3;3;36;Guanyun;x
6696;3;3;37;Qinling Mountains;x
6697;3;3;38;Daba Mountains;x
6698;3;3;39;Wuling Mountains;x
6699;3;3;40;Wu Mountains;x
6700;3;3;41;Mufu Mountains;x
6701;3;3;42;Wuyi Mountains;x
6702;3;3;43;Dayu Mountains;x
6703;3;3;44;Nanling Mountains;x
6704;3;3;45;Taihang Mountains;x
6705;3;3;46;Qilian Mountains;x
6706;3;3;47;Yan Mountains;x
6707;3;3;48;Suzhou;x
6708;3;3;49;Xiangshan;x
6709;3;3;50;Bozhou;x
6710;3;3;51;Fengtai;x
6711;3;3;52;Bengbu;x
6712;3;3;53;Chaohu;x
6713;3;3;54;Lu'an;x
6714;3;3;55;Tianchang;x
6715;3;3;56;Sizhou;x
6716;3;3;57;Hai Duong;x
6717;3;3;58;Ninh Bình;x
6718;3;3;59;Quang Tri;x
6719;3;3;60;Nam Dinh;x
6720;3;3;61;Maore;x
6721;3;3;62;Ndzuwani;x
6722;3;3;63;Mwali;x
6723;3;3;64;Xianyang;x
6724;3;3;65;Yaozhou;x
6725;3;3;66;Kelan;x
6726;3;3;67;Shouzhou;x
6727;3;3;68;Yangquan;x
6728;3;3;69;Jincheng;x
6729;3;3;70;Changzhi;x
6730;3;3;71;Xing;x
6731;3;3;72;Goto;x
6732;3;3;73;Andorra;x
6733;3;3;74;Aceh;x
6734;3;3;75;Pidië;x
6735;3;3;76;Calang;x
6736;3;3;77;Motu Maha;x
6737;3;3;78;Southern Cook Islands;x
6738;3;3;79;Juan Fernández;x
6739;3;3;80;Bonin Islands;x
6740;3;3;81;Revillagigedos;x
6741;3;3;82;Janjira;x
6742;3;3;83;Villarvattom;x
6743;3;3;84;Rachakonda;x
6744;3;3;85;Keonjhar;x
6745;3;3;86;Kargil;x
6746;3;3;87;Harihapur;x
6747;3;3;88;Kendrapara;x
6748;3;3;89;Nayagarh;x
6749;3;3;90;Baramba;x
6750;3;3;91;Dhenkanal;x
6751;3;3;92;Deogarh;x
6752;3;3;93;Boudh;x
6753;3;3;94;Sundargarh;x
6754;3;3;95;Cizre;x
6755;3;3;96;Schaunberg;x
6756;3;3;97;Orvieto;x
6757;3;3;98;Lovech;x
6758;3;3;99;Neumarkt;x
6759;3;3;100;Mosbach;x
6760;3;3;101;Orange;x
6761;3;3;102;Tropea;x
6762;3;3;103;Maratea;x
6763;3;3;104;Cotrone;x
6764;3;3;105;Isernia;x
6765;3;3;106;Trani;x
6766;3;3;107;Rieti;x
6767;3;3;108;Teramo;x
6768;3;3;109;Ieper;x
6769;3;3;110;Kortrijk;x
6770;3;3;111;Tihosuco;x
6771;3;3;112;Ti'ho;x
6772;3;3;113;Hocabá;x
6773;3;3;114;Calotmul;x
